id,subject,predicate,object,source,confidence,score,is_sr
3424,Shi-Ju Ran,作者,academic/wiki/papers/D042-2023-kagome-方大智,raw-not-distributed/D042-2023-kagome-方大智/wiki.md#semantic,可追溯,,0
3425,Gang Su,作者,academic/wiki/papers/D042-2023-kagome-方大智,raw-not-distributed/D042-2023-kagome-方大智/wiki.md#semantic,可追溯,,0
3426,academic/wiki/papers/D042-2023-kagome-方大智,核心方法,张量网络方法,raw-not-distributed/D042-2023-kagome-方大智/wiki.md#semantic,可追溯,,0
3427,academic/wiki/papers/D042-2023-kagome-方大智,核心方法,全更新无穷投影纠缠对态,raw-not-distributed/D042-2023-kagome-方大智/wiki.md#semantic,可追溯,,0
3428,academic/wiki/papers/D042-2023-kagome-方大智,核心方法,PESS,raw-not-distributed/D042-2023-kagome-方大智/wiki.md#semantic,可追溯,,0
3429,academic/wiki/papers/D042-2023-kagome-方大智,研究基础,扭曲格点,raw-not-distributed/D042-2023-kagome-方大智/wiki.md#semantic,可追溯,,0
3430,academic/wiki/papers/D042-2023-kagome-方大智,研究基础,磁化平台,raw-not-distributed/D042-2023-kagome-方大智/wiki.md#semantic,可追溯,,0
3431,academic/wiki/papers/D042-2023-kagome-方大智,核心创新点,在无穷大晶格上证实1/9磁化平台由价键晶体描述,raw-not-distributed/D042-2023-kagome-方大智/wiki.md#semantic,可追溯,,0
3432,academic/wiki/papers/D042-2023-kagome-方大智,核心创新点,证实该价键晶体具有√3×√3空间对称性,raw-not-distributed/D042-2023-kagome-方大智/wiki.md#semantic,可追溯,,0
3433,academic/wiki/papers/D042-2023-kagome-方大智,核心创新点,指出1/9平台存在无能隙激发并对应中心荷约为1的共形场论描述,raw-not-distributed/D042-2023-kagome-方大智/wiki.md#semantic,可追溯,,0
3434,academic/wiki/papers/D042-2023-kagome-方大智,对比方法,圆柱几何上的密度矩阵重整化群方法,raw-not-distributed/D042-2023-kagome-方大智/wiki.md#semantic,可追溯,,0
3435,academic/wiki/papers/D042-2023-kagome-方大智,局限性,基态性质强烈依赖于所选几何与边界条件,raw-not-distributed/D042-2023-kagome-方大智/wiki.md#semantic,可追溯,,0
3436,VBC,对比,量子自旋液体,raw-not-distributed/D042-2023-kagome-方大智/wiki.md#semantic,可追溯,,0
3437,VBC,属于,磁化平台,raw-not-distributed/D042-2023-kagome-方大智/wiki.md#semantic,可追溯,,0
3438,全更新无穷投影纠缠对态,对比,PESS,raw-not-distributed/D042-2023-kagome-方大智/wiki.md#semantic,可追溯,,0
3439,全更新无穷投影纠缠对态,基于,张量网络方法,raw-not-distributed/D042-2023-kagome-方大智/wiki.md#semantic,可追溯,,0
3440,PESS,基于,张量网络方法,raw-not-distributed/D042-2023-kagome-方大智/wiki.md#semantic,可追溯,,0
3441,在无穷大晶格上证实1/9磁化平台由价键晶体描述,包含,磁化平台,raw-not-distributed/D042-2023-kagome-方大智/paper.md,推断,,0
3615,academic/wiki/papers/D043-2023-schmidt-tns-prl,来源,academic/raw/references/D043-2023-schmidt-tns-prl/paper,raw-not-distributed/D043-2023-schmidt-tns-prl/paper.md,可追溯,,0
3616,Peng-Fei Zhou,第一作者,academic/wiki/papers/D043-2023-schmidt-tns-prl,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3617,Ying Lu,作者,academic/wiki/papers/D043-2023-schmidt-tns-prl,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3618,Jia-Hao Wang,作者,academic/wiki/papers/D043-2023-schmidt-tns-prl,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3619,Shi-Ju Ran,作者,academic/wiki/papers/D043-2023-schmidt-tns-prl,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3620,academic/wiki/papers/D043-2023-schmidt-tns-prl,核心方法,TNS,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3621,academic/wiki/papers/D043-2023-schmidt-tns-prl,核心方法,局部幺正张量网络表示Schmidt分解变换,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3622,academic/wiki/papers/D043-2023-schmidt-tns-prl,核心方法,Schmidt,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3623,academic/wiki/papers/D043-2023-schmidt-tns-prl,核心创新点,将Schmidt分解表示为线性复杂度张量网络,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3624,academic/wiki/papers/D043-2023-schmidt-tns-prl,核心创新点,对Schmidt系数与变换两侧分别用张量网络参数化,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3625,academic/wiki/papers/D043-2023-schmidt-tns-prl,研究基础,Schmidt分解,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3626,academic/wiki/papers/D043-2023-schmidt-tns-prl,研究基础,纠缠谱,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3627,academic/wiki/papers/D043-2023-schmidt-tns-prl,研究基础,MPS,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3628,academic/wiki/papers/D043-2023-schmidt-tns-prl,研究基础,几何阻挫准一维自旋模型基态,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3629,academic/wiki/papers/D043-2023-schmidt-tns-prl,研究基础,平移不变性,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3630,academic/wiki/papers/D043-2023-schmidt-tns-prl,未来展望,全态采样的指数加速,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3631,academic/wiki/papers/D043-2023-schmidt-tns-prl,对比方法,直接态向量方法表示Schmidt分解,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3632,TNS,基于,MPS,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3633,MPS,编码,纠缠谱,raw-not-distributed/D043-2023-schmidt-tns-prl/wiki.md#semantic,可追溯,,0
3634,直接态向量方法表示Schmidt分解,包含,Schmidt分解,raw-not-distributed/D043-2023-schmidt-tns-prl/paper.md,推断,,0
3635,将Schmidt分解表示为线性复杂度张量网络,包含,Schmidt分解,raw-not-distributed/D043-2023-schmidt-tns-prl/paper.md,推断,,0
3636,将Schmidt分解表示为线性复杂度张量网络,包含,张量网络,raw-not-distributed/D043-2023-schmidt-tns-prl/paper.md,推断,,0
3637,将Schmidt分解表示为线性复杂度张量网络,包含,直接态向量方法表示Schmidt分解,raw-not-distributed/D043-2023-schmidt-tns-prl/paper.md,推断,,0
3638,将Schmidt分解表示为线性复杂度张量网络,包含,Schmidt,raw-not-distributed/D043-2023-schmidt-tns-prl/paper.md,推断,,0
3639,对Schmidt系数与变换两侧分别用张量网络参数化,包含,Schmidt分解,raw-not-distributed/D043-2023-schmidt-tns-prl/paper.md,推断,,0
3640,对Schmidt系数与变换两侧分别用张量网络参数化,包含,直接态向量方法表示Schmidt分解,raw-not-distributed/D043-2023-schmidt-tns-prl/paper.md,推断,,0
3641,对Schmidt系数与变换两侧分别用张量网络参数化,包含,Schmidt,raw-not-distributed/D043-2023-schmidt-tns-prl/paper.md,推断,,0
3642,对Schmidt系数与变换两侧分别用张量网络参数化,包含,张量网络,raw-not-distributed/D043-2023-schmidt-tns-prl/paper.md,推断,,0
3643,对Schmidt系数与变换两侧分别用张量网络参数化,包含,Schmidt系数,raw-not-distributed/D043-2023-schmidt-tns-prl/paper.md,推断,,0
3829,academic/wiki/papers/D044-2023-luying-quvis,来源,academic/raw/references/D044-2023-luying-quvis/paper,raw-not-distributed/D044-2023-luying-quvis/paper.md,可追溯,,0
3830,Ying Lu,第一作者,academic/wiki/papers/D044-2023-luying-quvis,raw-not-distributed/D044-2023-luying-quvis/wiki.md#semantic,可追溯,,0
3831,Peng-Fei Zhou,作者,academic/wiki/papers/D044-2023-luying-quvis,raw-not-distributed/D044-2023-luying-quvis/wiki.md#semantic,可追溯,,0
3832,Shao-Ming Fei,作者,academic/wiki/papers/D044-2023-luying-quvis,raw-not-distributed/D044-2023-luying-quvis/wiki.md#semantic,可追溯,,0
3833,Shi-Ju Ran,作者,academic/wiki/papers/D044-2023-luying-quvis,raw-not-distributed/D044-2023-luying-quvis/wiki.md#semantic,可追溯,,0
3834,academic/wiki/papers/D044-2023-luying-quvis,核心创新点,量子变分指令集,raw-not-distributed/D044-2023-luying-quvis/wiki.md#semantic,可追溯,,0
3835,academic/wiki/papers/D044-2023-luying-quvis,核心方法,FGTO,raw-not-distributed/D044-2023-luying-quvis/wiki.md#semantic,可追溯,,0
3836,academic/wiki/papers/D044-2023-luying-quvis,对比方法,量子最小指令集,raw-not-distributed/D044-2023-luying-quvis/wiki.md#semantic,可追溯,,0
3837,academic/wiki/papers/D044-2023-luying-quvis,研究基础,QFT,raw-not-distributed/D044-2023-luying-quvis/wiki.md#semantic,可追溯,,0
3838,academic/wiki/papers/D044-2023-luying-quvis,应用于,SWAP,raw-not-distributed/D044-2023-luying-quvis/wiki.md#semantic,可追溯,,0
3839,academic/wiki/papers/D044-2023-luying-quvis,局限性,需要已知自旋间相互作用形式,raw-not-distributed/D044-2023-luying-quvis/wiki.md#semantic,可追溯,,0
3840,academic/wiki/papers/D044-2023-luying-quvis,未来展望,结合机器学习估计局部可观测量与约化密度矩阵以处理未知相互作用,raw-not-distributed/D044-2023-luying-quvis/wiki.md#semantic,可追溯,,0
3841,量子变分指令集,基于,FGTO,raw-not-distributed/D044-2023-luying-quvis/wiki.md#semantic,可追溯,,0
3842,量子变分指令集,替代,量子最小指令集,raw-not-distributed/D044-2023-luying-quvis/wiki.md#semantic,可追溯,,0
3843,需要已知自旋间相互作用形式,包含,相互作用,raw-not-distributed/D044-2023-luying-quvis/paper.md,推断,,0
3844,结合机器学习估计局部可观测量与约化密度矩阵以处理未知相互作用,包含,相互作用,raw-not-distributed/D044-2023-luying-quvis/paper.md,推断,,0
3845,结合机器学习估计局部可观测量与约化密度矩阵以处理未知相互作用,包含,RDM,raw-not-distributed/D044-2023-luying-quvis/paper.md,推断,,0
4036,academic/wiki/papers/D045-2023-resmps,来源,academic/raw/references/D045-2023-resmps/paper,raw-not-distributed/D045-2023-resmps/paper.md,可追溯,,0
4037,academic/wiki/papers/D045-2023-resmps,发表于,SciPost Phys,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4038,Ye-Ming Meng,第一作者,academic/wiki/papers/D045-2023-resmps,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4039,Jing Zhang,作者,academic/wiki/papers/D045-2023-resmps,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4040,Peng Zhang,作者,academic/wiki/papers/D045-2023-resmps,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4041,Chao Gao,作者,academic/wiki/papers/D045-2023-resmps,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4042,Shi-Ju Ran,作者,academic/wiki/papers/D045-2023-resmps,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4043,academic/wiki/papers/D045-2023-resmps,研究基础,MPS,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4044,academic/wiki/papers/D045-2023-resmps,核心方法,Residual matrix product state,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4045,academic/wiki/papers/D045-2023-resmps,核心创新点,MPS,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4046,academic/wiki/papers/D045-2023-resmps,核心创新点,ResMPS变分参数本身是输入特征的函数,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4047,academic/wiki/papers/D045-2023-resmps,核心方法,线性简化版,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4048,academic/wiki/papers/D045-2023-resmps,核心方法,dropout,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4049,academic/wiki/papers/D045-2023-resmps,核心创新点,ResMPS与Factorization Machines及Exponential Machines的多项式展开等价性,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4050,academic/wiki/papers/D045-2023-resmps,核心创新点,给出避免ResMPS梯度消失与爆炸的条件,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4051,academic/wiki/papers/D045-2023-resmps,对比方法,AlexNet,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4052,academic/wiki/papers/D045-2023-resmps,对比方法,堆叠卷积层的ResNet,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4053,academic/wiki/papers/D045-2023-resmps,对比方法,既有方法,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4054,academic/wiki/papers/D045-2023-resmps,局限性,在Fashion-MNIST上精度仍逊于堆叠卷积层的ResNet,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4055,academic/wiki/papers/D045-2023-resmps,未来展望,用卷积层替换权重矩阵以进一步提升精度,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4056,academic/wiki/papers/D045-2023-resmps,未来展望,将ResMPS思路推广到Tree TN,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4057,academic/wiki/papers/D045-2023-resmps,未来展望,将ResMPS思路推广到Projected Entangled-Pair States,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4058,Residual matrix product state,结合,残差神经网络,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4059,Residual matrix product state,改进,MPS,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4060,Residual matrix product state,等价于,Factorization Machines,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4061,Residual matrix product state,等价于,Exponential Machines,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4062,线性简化版,属于,Residual matrix product state,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4063,dropout,属于,Residual matrix product state,raw-not-distributed/D045-2023-resmps/wiki.md#semantic,可追溯,,0
4064,MPS,包含,线性简化版,raw-not-distributed/D045-2023-resmps/paper.md,推断,,0
4065,MPS,包含,神经网络,raw-not-distributed/D045-2023-resmps/paper.md,推断,,0
4066,ResMPS变分参数本身是输入特征的函数,包含,线性简化版,raw-not-distributed/D045-2023-resmps/paper.md,推断,,0
4067,ResMPS与Factorization Machines及Exponential Machines的多项式展开等价性,包含,线性简化版,raw-not-distributed/D045-2023-resmps/paper.md,推断,,0
4068,给出避免ResMPS梯度消失与爆炸的条件,包含,线性简化版,raw-not-distributed/D045-2023-resmps/paper.md,推断,,0
4069,在Fashion-MNIST上精度仍逊于堆叠卷积层的ResNet,包含,堆叠卷积层的ResNet,raw-not-distributed/D045-2023-resmps/paper.md,推断,,0
4070,在Fashion-MNIST上精度仍逊于堆叠卷积层的ResNet,包含,时尚产品图像分类,raw-not-distributed/D045-2023-resmps/paper.md,推断,,0
4071,在Fashion-MNIST上精度仍逊于堆叠卷积层的ResNet,包含,MNIST,raw-not-distributed/D045-2023-resmps/paper.md,推断,,0
4072,将ResMPS思路推广到Tree TN,包含,线性简化版,raw-not-distributed/D045-2023-resmps/paper.md,推断,,0
4073,将ResMPS思路推广到Projected Entangled-Pair States,包含,线性简化版,raw-not-distributed/D045-2023-resmps/paper.md,推断,,0
4266,academic/wiki/papers/D046-2023-王顶族qes边界奇异性,来源,academic/raw/references/D046-2023-王顶族qes边界奇异性/paper,raw-not-distributed/D046-2023-王顶族qes边界奇异性/paper.md,可追溯,,0
4267,academic/wiki/papers/D046-2023-王顶族qes边界奇异性,发表于,Quantum Science and Technology,raw-not-distributed/D046-2023-王顶族qes边界奇异性/wiki.md#semantic,可追溯,,0
4268,Ding-Zu Wang,第一作者,academic/wiki/papers/D046-2023-王顶族qes边界奇异性,raw-not-distributed/D046-2023-王顶族qes边界奇异性/wiki.md#semantic,可追溯,,0
4269,Guo-Feng Zhang,作者,academic/wiki/papers/D046-2023-王顶族qes边界奇异性,raw-not-distributed/D046-2023-王顶族qes边界奇异性/wiki.md#semantic,可追溯,,0
4270,Maciej Lewenstein,作者,academic/wiki/papers/D046-2023-王顶族qes边界奇异性,raw-not-distributed/D046-2023-王顶族qes边界奇异性/wiki.md#semantic,可追溯,,0
4271,Shi-Ju Ran,作者,academic/wiki/papers/D046-2023-王顶族qes边界奇异性,raw-not-distributed/D046-2023-王顶族qes边界奇异性/wiki.md#semantic,可追溯,,0
4272,academic/wiki/papers/D046-2023-王顶族qes边界奇异性,核心方法,变分张量网络方法,raw-not-distributed/D046-2023-王顶族qes边界奇异性/wiki.md#semantic,可追溯,,0
4273,academic/wiki/papers/D046-2023-王顶族qes边界奇异性,核心方法,PEPO,raw-not-distributed/D046-2023-王顶族qes边界奇异性/wiki.md#semantic,可追溯,,0
4274,academic/wiki/papers/D046-2023-王顶族qes边界奇异性,核心创新点,边界淬火点boundary quench point(BQP),raw-not-distributed/D046-2023-王顶族qes边界奇异性/wiki.md#semantic,可追溯,,0
4275,academic/wiki/papers/D046-2023-王顶族qes边界奇异性,核心创新点,EBH,raw-not-distributed/D046-2023-王顶族qes边界奇异性/wiki.md#semantic,可追溯,,0
4276,academic/wiki/papers/D046-2023-王顶族qes边界奇异性,研究基础,QES,raw-not-distributed/D046-2023-王顶族qes边界奇异性/wiki.md#semantic,可追溯,,0
4277,academic/wiki/papers/D046-2023-王顶族qes边界奇异性,研究基础,自旋1/2 XXZ链,raw-not-distributed/D046-2023-王顶族qes边界奇异性/wiki.md#semantic,可追溯,,0
4278,academic/wiki/papers/D046-2023-王顶族qes边界奇异性,研究基础,自旋1 XXZ链,raw-not-distributed/D046-2023-王顶族qes边界奇异性/wiki.md#semantic,可追溯,,0
4279,academic/wiki/papers/D046-2023-王顶族qes边界奇异性,研究基础,二维模型,raw-not-distributed/D046-2023-王顶族qes边界奇异性/wiki.md#semantic,可追溯,,0
4280,academic/wiki/papers/D046-2023-王顶族qes边界奇异性,研究基础,模型,raw-not-distributed/D046-2023-王顶族qes边界奇异性/wiki.md#semantic,可追溯,,0
